chr	start	stop	pop
5	63484869	65083571	AFR
5	65083571	66509702	AFR
5	66509702	67408356	AFR
5	67408356	68868972	AFR
5	68868972	71133485	AFR
5	71133485	72465174	AFR
5	72465174	74241527	AFR
5	74241527	75244751	AFR
5	75244751	76311435	AFR
5	76311435	77176458	AFR
5	77176458	78125685	AFR
5	78125685	79392941	AFR
5	79392941	80449002	AFR
5	80449002	82082054	AFR
5	82082054	83307081	AFR
5	83307081	84398553	AFR
5	84398553	86131569	AFR
5	86131569	87217958	AFR
5	87217958	89586850	AFR
5	89586850	89916950	AFR
5	89916950	91078359	AFR
5	91078359	92632878	AFR
5	92632878	94461732	AFR
5	94461732	95111205	AFR
5	95111205	95963472	AFR
5	95963472	96872554	AFR
5	96872554	97741547	AFR
5	97741547	98565687	AFR
5	98565687	100594915	AFR
5	100594915	101111056	AFR
5	101111056	101612034	AFR
5	101612034	103084572	AFR
5	103084572	104224265	AFR
5	104224265	105066439	AFR
5	105066439	105893029	AFR
5	105893029	107111474	AFR
5	107111474	107817713	AFR
5	107817713	109496785	AFR
5	109496785	109931258	AFR
5	109931258	111135806	AFR
5	111135806	111982391	AFR
5	111982391	113123590	AFR
5	113123590	113778524	AFR
5	113778524	114452054	AFR
5	114452054	115120707	AFR
5	115120707	115845075	AFR
5	115845075	117005251	AFR
5	117005251	117715060	AFR
5	117715060	118151862	AFR
5	118151862	119389032	AFR
5	119389032	119868284	AFR
5	119868284	120964922	AFR
5	120964922	121487402	AFR
5	121487402	122525885	AFR
5	122525885	123596349	AFR
5	123596349	123798024	AFR
5	123798024	124854562	AFR
5	124854562	125866978	AFR
5	125866978	127344716	AFR
5	127344716	129106379	AFR
5	129106379	129518831	AFR
5	129518831	130759192	AFR
5	130759192	132812133	AFR
5	132812133	133417639	AFR
5	133417639	134330500	AFR
5	134330500	135342829	AFR
5	135342829	136942264	AFR
5	136942264	137952062	AFR
5	137952062	138410580	AFR
5	138410580	140645771	AFR
5	140645771	141998380	AFR
5	141998380	143041631	AFR
5	143041631	144695543	AFR
5	144695543	145082620	AFR
5	145082620	146434325	AFR
5	146434325	147181194	AFR
5	147181194	147860935	AFR
5	147860935	148810403	AFR
5	148810403	149659321	AFR
5	149659321	150169521	AFR
5	150169521	151656398	AFR
5	151656398	152504399	AFR
5	152504399	153898905	AFR
5	153898905	154761970	AFR
5	154761970	155458563	AFR
5	155458563	156105624	AFR
5	156105624	157583742	AFR
5	157583742	158501191	AFR
5	158501191	159657041	AFR
5	159657041	160527015	AFR
5	160527015	161483495	AFR
5	161483495	162380321	AFR
5	162380321	162988795	AFR
5	162988795	163647383	AFR
5	163647383	164502961	AFR
5	164502961	165646314	AFR
5	165646314	166435006	AFR
5	166435006	167269157	AFR
5	167269157	168524897	AFR
5	168524897	169634790	AFR
5	169634790	170905061	AFR
5	170905061	172043924	AFR
5	172043924	173022860	AFR
5	173022860	174016838	AFR
5	174016838	174765555	AFR
5	174765555	175963245	AFR
5	175963245	177786775	AFR
5	177786775	178616811	AFR
5	178616811	179401127	AFR
5	179401127	180111682	AFR
5	180111682	180885156	AFR
6	73924	1452628	AFR
6	1452628	2890501	AFR
6	2890501	3297611	AFR
6	3297611	3956644	AFR
6	3956644	4747488	AFR
6	4747488	5546132	AFR
6	5546132	6622623	AFR
6	6622623	7975935	AFR
6	7975935	8907868	AFR
6	8907868	10178562	AFR
6	10178562	11237042	AFR
6	11237042	11911958	AFR
6	11911958	13316909	AFR
6	13316909	13835719	AFR
6	13835719	15066324	AFR
6	15066324	17489887	AFR
6	17489887	18712402	AFR
6	18712402	20802388	AFR
6	20802388	22154322	AFR
6	22154322	22453516	AFR
6	22453516	23334666	AFR
6	23334666	24139271	AFR
6	24139271	24852641	AFR
6	24852641	26141516	AFR
6	26141516	26510943	AFR
6	26510943	27432690	AFR
6	27432690	28132726	AFR
6	28132726	30074442	AFR
6	30074442	30932840	AFR
6	30932840	30990638	AFR
6	30990638	31997129	AFR
6	31997129	32682590	AFR
6	32682590	32965385	AFR
6	32965385	33958119	AFR
6	33958119	34726361	AFR
6	34726361	35786610	AFR
6	35786610	36761984	AFR
6	36761984	37572952	AFR
6	37572952	38472977	AFR
6	38472977	39295533	AFR
6	39295533	40607359	AFR
6	40607359	41169679	AFR
6	41169679	42289249	AFR
6	42289249	42823375	AFR
6	42823375	44462637	AFR
6	44462637	45527618	AFR
6	45527618	47131375	AFR
6	47131375	47888190	AFR
6	47888190	48445933	AFR
6	48445933	49957720	AFR
6	49957720	51171480	AFR
6	51171480	52050276	AFR
6	52050276	52994691	AFR
6	52994691	54293261	AFR
6	54293261	55191017	AFR
6	55191017	55468879	AFR
6	55468879	56105293	AFR
6	56105293	57084745	AFR
6	57084745	58137735	AFR
6	58137735	62693682	AFR
6	62693682	63174506	AFR
6	63174506	64108140	AFR
6	64108140	65274194	AFR
6	65274194	66049447	AFR
6	66049447	66563442	AFR
6	66563442	67261895	AFR
6	67261895	67557479	AFR
6	67557479	67973322	AFR
6	67973322	68849802	AFR
6	68849802	69523676	AFR
6	69523676	71012163	AFR
6	71012163	71970099	AFR
6	71970099	72451938	AFR
6	72451938	73562270	AFR
6	73562270	74405037	AFR
6	74405037	76129073	AFR
6	76129073	76658417	AFR
6	76658417	77261870	AFR
6	77261870	77937513	AFR
6	77937513	78957875	AFR
6	78957875	80328951	AFR
6	80328951	81774604	AFR
6	81774604	82389259	AFR
6	82389259	83575787	AFR
6	83575787	83996797	AFR
6	83996797	85035080	AFR
6	85035080	85265117	AFR
6	85265117	86042229	AFR
6	86042229	86860875	AFR
6	86860875	87650836	AFR
6	87650836	89086214	AFR
6	89086214	90122357	AFR
6	90122357	91640001	AFR
6	91640001	92749144	AFR
6	92749144	93729318	AFR
6	93729318	95063390	AFR
6	95063390	95830827	AFR
6	95830827	97093661	AFR
6	97093661	98212868	AFR
6	98212868	99673676	AFR
6	99673676	100630047	AFR
6	100630047	102097483	AFR
6	102097483	103233291	AFR
6	103233291	104212841	AFR
6	104212841	104947409	AFR
6	104947409	105532723	AFR
6	105532723	106116457	AFR
6	106116457	106923425	AFR
6	106923425	108052208	AFR
6	108052208	108478351	AFR
6	108478351	109651566	AFR
6	109651566	111391811	AFR
6	111391811	111509019	AFR
6	111509019	112967173	AFR
6	112967173	114220833	AFR
6	114220833	115376916	AFR
6	115376916	117081132	AFR
6	117081132	118527083	AFR
6	118527083	119883325	AFR
6	119883325	121081157	AFR
6	121081157	122194764	AFR
6	122194764	123478437	AFR
6	123478437	124138964	AFR
6	124138964	125077503	AFR
6	125077503	126443487	AFR
6	126443487	128599508	AFR
6	128599508	130272587	AFR
6	130272587	131457946	AFR
6	131457946	132644864	AFR
6	132644864	133201588	AFR
6	133201588	134492391	AFR
6	134492391	135588725	AFR
6	135588725	136963234	AFR
6	136963234	137680460	AFR
6	137680460	138246994	AFR
6	138246994	138994252	AFR
6	138994252	139741711	AFR
6	139741711	140437382	AFR
6	140437382	142037781	AFR
6	142037781	143287521	AFR
6	143287521	143833974	AFR
6	143833974	145516911	AFR
6	145516911	145906411	AFR
6	145906411	147848711	AFR
6	147848711	149277243	AFR
6	149277243	150253801	AFR
6	150253801	151538287	AFR
6	151538287	152537464	AFR
6	152537464	153551361	AFR
6	153551361	154462994	AFR
6	154462994	155375576	AFR
6	155375576	156349739	AFR
6	156349739	158011411	AFR
6	158011411	158968484	AFR
6	158968484	160579961	AFR
6	160579961	161367958	AFR
6	161367958	162567046	AFR
6	162567046	163616309	AFR
6	163616309	164594116	AFR
6	164594116	166140700	AFR
6	166140700	167024141	AFR
6	167024141	168042498	AFR
6	168042498	169236364	AFR
6	169236364	170330143	AFR
6	170330143	171051270	AFR
7	16161	282552	AFR
7	282552	1326128	AFR
7	1326128	2481697	AFR
7	2481697	3099742	AFR
7	3099742	3737877	AFR
7	3737877	4140794	AFR
7	4140794	4786401	AFR
7	4786401	5274412	AFR
7	5274412	6012381	AFR
7	6012381	7169107	AFR
7	7169107	7869868	AFR
7	7869868	9018657	AFR
7	9018657	9898287	AFR
7	9898287	10358389	AFR
7	10358389	10882509	AFR
7	10882509	11392914	AFR
7	11392914	12690840	AFR
7	12690840	13883691	AFR
7	13883691	14942900	AFR
7	14942900	15606558	AFR
7	15606558	16484919	AFR
7	16484919	17280025	AFR
7	17280025	18933869	AFR
7	18933869	20284577	AFR
7	20284577	20804394	AFR
7	20804394	21713204	AFR
7	21713204	22509634	AFR
7	22509634	23108345	AFR
7	23108345	24389486	AFR
7	24389486	24707272	AFR
7	24707272	25670021	AFR
7	25670021	25939161	AFR
7	25939161	27538706	AFR
7	27538706	28359562	AFR
7	28359562	29547904	AFR
7	29547904	30537638	AFR
7	30537638	32400372	AFR
7	32400372	33554498	AFR
7	33554498	34697922	AFR
7	34697922	35424351	AFR
7	35424351	36794559	AFR
7	36794559	37504470	AFR
7	37504470	38330981	AFR
7	38330981	38967908	AFR
7	38967908	40266794	AFR
7	40266794	40783073	AFR
7	40783073	42239509	AFR
7	42239509	42814590	AFR
7	42814590	44272624	AFR
7	44272624	45244624	AFR
7	45244624	46608744	AFR
7	46608744	47629909	AFR
7	47629909	48193681	AFR
7	48193681	49480763	AFR
7	49480763	50256417	AFR
7	50256417	50695741	AFR
7	50695741	52277294	AFR
7	52277294	53176376	AFR
7	53176376	54748199	AFR
7	54748199	57148429	AFR
7	57148429	63309592	AFR
7	63309592	63530469	AFR
7	63530469	64481838	AFR
7	64481838	65670371	AFR
7	65670371	67371498	AFR
7	67371498	68026886	AFR
7	68026886	68566919	AFR
7	68566919	70110723	AFR
7	70110723	71211570	AFR
7	71211570	71874314	AFR
7	71874314	73811279	AFR
7	73811279	75378297	AFR
7	75378297	76499177	AFR
7	76499177	78235174	AFR
7	78235174	79161760	AFR
7	79161760	80159694	AFR
7	80159694	82014288	AFR
7	82014288	83567854	AFR
7	83567854	84872124	AFR
7	84872124	85658213	AFR
7	85658213	87135480	AFR
7	87135480	88736547	AFR
7	88736547	89273166	AFR
7	89273166	90740687	AFR
7	90740687	92373231	AFR
7	92373231	93965496	AFR
7	93965496	95080338	AFR
7	95080338	96433270	AFR
7	96433270	97183525	AFR
7	97183525	98165708	AFR
7	98165708	98718982	AFR
7	98718982	99365451	AFR
7	99365451	100526597	AFR
7	100526597	101731558	AFR
7	101731558	103196514	AFR
7	103196514	104159641	AFR
7	104159641	105255304	AFR
7	105255304	106304879	AFR
7	106304879	107653364	AFR
7	107653364	109296109	AFR
7	109296109	110483222	AFR
7	110483222	111452821	AFR
7	111452821	112726115	AFR
7	112726115	113719026	AFR
7	113719026	115322759	AFR
7	115322759	116575153	AFR
7	116575153	116948171	AFR
7	116948171	117862621	AFR
7	117862621	119568003	AFR
7	119568003	120269244	AFR
7	120269244	120869338	AFR
7	120869338	122021184	AFR
7	122021184	123599483	AFR
7	123599483	124157107	AFR
7	124157107	124934561	AFR
7	124934561	125776083	AFR
7	125776083	126645862	AFR
7	126645862	127790172	AFR
7	127790172	128299901	AFR
7	128299901	129182507	AFR
7	129182507	129590581	AFR
7	129590581	130933461	AFR
7	130933461	131636009	AFR
7	131636009	132806475	AFR
7	132806475	134391169	AFR
7	134391169	135715469	AFR
7	135715469	136570618	AFR
7	136570618	137678170	AFR
7	137678170	138581576	AFR
7	138581576	139196425	AFR
7	139196425	140115143	AFR
7	140115143	140808056	AFR
7	140808056	141729905	AFR
7	141729905	142659566	AFR
7	142659566	144464712	AFR
7	144464712	145417174	AFR
7	145417174	146397715	AFR
7	146397715	148035676	AFR
7	148035676	149364473	AFR
7	149364473	150494372	AFR
7	150494372	151511834	AFR
7	151511834	152703523	AFR
7	152703523	153361654	AFR
7	153361654	154478116	AFR
7	154478116	155170191	AFR
7	155170191	155847343	AFR
7	155847343	156814565	AFR
7	156814565	157569965	AFR
7	157569965	158031442	AFR
7	158031442	158761759	AFR
7	158761759	159128575	AFR
8	10422	514106	AFR
8	514106	1037330	AFR
8	1037330	1290927	AFR
8	1290927	1822713	AFR
8	1822713	2408783	AFR
8	2408783	3024952	AFR
8	3024952	3392905	AFR
8	3392905	3586536	AFR
8	3586536	3925953	AFR
8	3925953	4435946	AFR
8	4435946	4891526	AFR
8	4891526	5568282	AFR
8	5568282	6062715	AFR
8	6062715	6463569	AFR
8	6463569	8087713	AFR
8	8087713	9042128	AFR
8	9042128	9634773	AFR
8	9634773	10535870	AFR
8	10535870	10941208	AFR
8	10941208	11468085	AFR
8	11468085	12616430	AFR
8	12616430	13264327	AFR
8	13264327	14026558	AFR
8	14026558	14452821	AFR
8	14452821	15003364	AFR
8	15003364	15274988	AFR
8	15274988	16347727	AFR
8	16347727	17057024	AFR
8	17057024	17946509	AFR
8	17946509	18936782	AFR
8	18936782	19492271	AFR
8	19492271	20048313	AFR
8	20048313	20807849	AFR
8	20807849	21661737	AFR
8	21661737	22774330	AFR
8	22774330	23789678	AFR
8	23789678	24672842	AFR
8	24672842	26082080	AFR
8	26082080	26900328	AFR
8	26900328	28324676	AFR
8	28324676	29254091	AFR
8	29254091	30532977	AFR
8	30532977	30817136	AFR
8	30817136	32119175	AFR
8	32119175	33276987	AFR
8	33276987	35534183	AFR
8	35534183	36641572	AFR
8	36641572	38601949	AFR
8	38601949	38999312	AFR
8	38999312	39828231	AFR
8	39828231	40704390	AFR
8	40704390	41706456	AFR
8	41706456	46841315	AFR
8	46841315	49883697	AFR
8	49883697	51463011	AFR
8	51463011	52157384	AFR
8	52157384	53302330	AFR
8	53302330	54117233	AFR
8	54117233	55405575	AFR
8	55405575	56535812	AFR
8	56535812	57734691	AFR
8	57734691	58912113	AFR
8	58912113	59981430	AFR
8	59981430	60496742	AFR
8	60496742	61810694	AFR
8	61810694	62700794	AFR
8	62700794	63738181	AFR
8	63738181	64213717	AFR
8	64213717	65434821	AFR
8	65434821	66027223	AFR
8	66027223	67192984	AFR
8	67192984	67906170	AFR
8	67906170	69043584	AFR
8	69043584	69698854	AFR
8	69698854	70866028	AFR
8	70866028	72095316	AFR
8	72095316	73245042	AFR
8	73245042	74145897	AFR
8	74145897	75789321	AFR
8	75789321	77344124	AFR
8	77344124	79004686	AFR
8	79004686	79751084	AFR
8	79751084	80769781	AFR
8	80769781	81890433	AFR
8	81890433	82889706	AFR
8	82889706	83251084	AFR
8	83251084	84215379	AFR
8	84215379	84739519	AFR
8	84739519	85466846	AFR
8	85466846	86134220	AFR
8	86134220	87634019	AFR
8	87634019	89084082	AFR
8	89084082	89995461	AFR
8	89995461	90366352	AFR
8	90366352	91189607	AFR
8	91189607	92356916	AFR
8	92356916	94036367	AFR
8	94036367	95317394	AFR
8	95317394	96407960	AFR
8	96407960	97322461	AFR
8	97322461	98132233	AFR
8	98132233	99150986	AFR
8	99150986	100997421	AFR
8	100997421	102261175	AFR
8	102261175	103596288	AFR
8	103596288	104466230	AFR
8	104466230	105983800	AFR
8	105983800	107269192	AFR
8	107269192	108392928	AFR
8	108392928	108753047	AFR
8	108753047	109730467	AFR
8	109730467	111046510	AFR
8	111046510	112021275	AFR
8	112021275	112808096	AFR
8	112808096	113070381	AFR
8	113070381	113652657	AFR
8	113652657	114782860	AFR
8	114782860	115254122	AFR
8	115254122	116158163	AFR
8	116158163	117301287	AFR
8	117301287	118625415	AFR
8	118625415	118770017	AFR
8	118770017	119556257	AFR
8	119556257	120217923	AFR
8	120217923	121179524	AFR
8	121179524	121860131	AFR
8	121860131	122626404	AFR
8	122626404	123669844	AFR
8	123669844	124859809	AFR
8	124859809	125728808	AFR
8	125728808	126446619	AFR
8	126446619	127646284	AFR
8	127646284	128903000	AFR
8	128903000	130003673	AFR
8	130003673	131649499	AFR
8	131649499	133351144	AFR
8	133351144	134334755	AFR
8	134334755	135337816	AFR
8	135337816	136958599	AFR
8	136958599	138226902	AFR
8	138226902	139609474	AFR
8	139609474	140863730	AFR
8	140863730	141662151	AFR
8	141662151	143604765	AFR
8	143604765	144117339	AFR
8	144117339	145586103	AFR
8	145586103	146303867	AFR
9	10023	519897	AFR
9	519897	801226	AFR
9	801226	1460734	AFR
9	1460734	1919266	AFR
9	1919266	2758881	AFR
9	2758881	3981356	AFR
9	3981356	4661977	AFR
9	4661977	5274464	AFR
9	5274464	6217849	AFR
9	6217849	7087539	AFR
9	7087539	7759506	AFR
9	7759506	8376860	AFR
9	8376860	9013326	AFR
9	9013326	10879518	AFR
9	10879518	12046118	AFR
9	12046118	14058054	AFR
9	14058054	15337361	AFR
9	15337361	16658986	AFR
9	16658986	17488893	AFR
9	17488893	18636448	AFR
9	18636448	19741061	AFR
9	19741061	20470823	AFR
9	20470823	21154818	AFR
9	21154818	22204679	AFR
9	22204679	22970357	AFR
9	22970357	23647543	AFR
9	23647543	24722233	AFR
9	24722233	25426340	AFR
9	25426340	26453951	AFR
9	26453951	27173387	AFR
9	27173387	28517540	AFR
9	28517540	29595705	AFR
9	29595705	30340101	AFR
9	30340101	31588570	AFR
9	31588570	32257948	AFR
9	32257948	33532273	AFR
9	33532273	34110038	AFR
9	34110038	35953045	AFR
9	35953045	36530116	AFR
9	36530116	37684134	AFR
9	37684134	38719238	AFR
9	38719238	71175352	AFR
9	71175352	72292561	AFR
9	72292561	73399519	AFR
9	73399519	74251700	AFR
9	74251700	74671719	AFR
9	74671719	75519251	AFR
9	75519251	77507446	AFR
9	77507446	78313193	AFR
9	78313193	79451877	AFR
9	79451877	80132918	AFR
9	80132918	81155708	AFR
9	81155708	81871713	AFR
9	81871713	82967817	AFR
9	82967817	84209549	AFR
9	84209549	85137370	AFR
9	85137370	86070372	AFR
9	86070372	86769412	AFR
9	86769412	87815495	AFR
9	87815495	88868614	AFR
9	88868614	90135267	AFR
9	90135267	90293830	AFR
9	90293830	91391386	AFR
9	91391386	91757546	AFR
9	91757546	93101613	AFR
9	93101613	93861353	AFR
9	93861353	94335042	AFR
9	94335042	95810531	AFR
9	95810531	97017476	AFR
9	97017476	97684513	AFR
9	97684513	98549670	AFR
9	98549670	99431686	AFR
9	99431686	100921254	AFR
9	100921254	102017204	AFR
9	102017204	102598123	AFR
9	102598123	104244841	AFR
9	104244841	105041375	AFR
9	105041375	105968339	AFR
9	105968339	107548018	AFR
9	107548018	109153013	AFR
9	109153013	110635052	AFR
9	110635052	111140793	AFR
9	111140793	112194714	AFR
9	112194714	112864469	AFR
9	112864469	113646264	AFR
9	113646264	114718840	AFR
9	114718840	115694208	AFR
9	115694208	117312912	AFR
9	117312912	118914131	AFR
9	118914131	120030932	AFR
9	120030932	121320294	AFR
9	121320294	121858401	AFR
9	121858401	123634466	AFR
9	123634466	124431568	AFR
9	124431568	126052501	AFR
9	126052501	127186505	AFR
9	127186505	127570427	AFR
9	127570427	129283304	AFR
9	129283304	130895116	AFR
9	130895116	132086841	AFR
9	132086841	132894410	AFR
9	132894410	133915219	AFR
9	133915219	134435115	AFR
9	134435115	135299170	AFR
9	135299170	135867226	AFR
9	135867226	136611375	AFR
9	136611375	137339207	AFR
9	137339207	137723518	AFR
9	137723518	138323494	AFR
9	138323494	139072760	AFR
9	139072760	140099085	AFR
9	140099085	141144796	AFR
10	60523	832864	AFR
10	832864	1523118	AFR
10	1523118	2297537	AFR
10	2297537	2743897	AFR
10	2743897	3159533	AFR
10	3159533	3834653	AFR
10	3834653	4302628	AFR
10	4302628	5359721	AFR
10	5359721	6436806	AFR
10	6436806	7227090	AFR
10	7227090	8157706	AFR
10	8157706	9038675	AFR
10	9038675	10158912	AFR
10	10158912	11346838	AFR
10	11346838	12629952	AFR
10	12629952	13207647	AFR
10	13207647	13773844	AFR
10	13773844	14266417	AFR
10	14266417	15537080	AFR
10	15537080	16446008	AFR
10	16446008	17339530	AFR
10	17339530	18537544	AFR
10	18537544	19204422	AFR
10	19204422	20276131	AFR
10	20276131	20774075	AFR
10	20774075	21686492	AFR
10	21686492	23366266	AFR
10	23366266	24600286	AFR
10	24600286	25579636	AFR
10	25579636	26673486	AFR
10	26673486	28412436	AFR
10	28412436	29115020	AFR
10	29115020	30231142	AFR
10	30231142	30852025	AFR
10	30852025	31506768	AFR
10	31506768	32703421	AFR
10	32703421	33706590	AFR
10	33706590	34527884	AFR
10	34527884	35175222	AFR
10	35175222	36475589	AFR
10	36475589	36934218	AFR
10	36934218	37777729	AFR
10	37777729	43606687	AFR
10	43606687	44114616	AFR
10	44114616	45247977	AFR
10	45247977	47181209	AFR
10	47181209	49932967	AFR
10	49932967	50840012	AFR
10	50840012	52087512	AFR
10	52087512	52902461	AFR
10	52902461	53841952	AFR
10	53841952	54934857	AFR
10	54934857	55919743	AFR
10	55919743	57032097	AFR
10	57032097	57616711	AFR
10	57616711	58406487	AFR
10	58406487	59424119	AFR
10	59424119	60666092	AFR
10	60666092	61794635	AFR
10	61794635	62559172	AFR
10	62559172	63779932	AFR
10	63779932	64264617	AFR
10	64264617	65035112	AFR
10	65035112	65897659	AFR
10	65897659	66902539	AFR
10	66902539	67766973	AFR
10	67766973	68757766	AFR
10	68757766	69464721	AFR
10	69464721	70811427	AFR
10	70811427	71303930	AFR
10	71303930	72218685	AFR
10	72218685	72984697	AFR
10	72984697	73730384	AFR
10	73730384	75701447	AFR
10	75701447	77405756	AFR
10	77405756	79023897	AFR
10	79023897	79959467	AFR
10	79959467	81143146	AFR
10	81143146	81885660	AFR
10	81885660	82708234	AFR
10	82708234	83875288	AFR
10	83875288	84384967	AFR
10	84384967	85424324	AFR
10	85424324	86935241	AFR
10	86935241	87936574	AFR
10	87936574	89467724	AFR
10	89467724	90903678	AFR
10	90903678	91960142	AFR
10	91960142	93337202	AFR
10	93337202	94501126	AFR
10	94501126	95970547	AFR
10	95970547	97040588	AFR
10	97040588	98268670	AFR
10	98268670	99694366	AFR
10	99694366	100471632	AFR
10	100471632	101643236	AFR
10	101643236	102508969	AFR
10	102508969	103226627	AFR
10	103226627	105246873	AFR
10	105246873	106236607	AFR
10	106236607	107781305	AFR
10	107781305	108431205	AFR
10	108431205	108863729	AFR
10	108863729	109578055	AFR
10	109578055	110930030	AFR
10	110930030	112560743	AFR
10	112560743	114208707	AFR
10	114208707	116360753	AFR
10	116360753	117083212	AFR
10	117083212	118893338	AFR
10	118893338	119491902	AFR
10	119491902	120589989	AFR
10	120589989	121219725	AFR
10	121219725	122294351	AFR
10	122294351	123137458	AFR
10	123137458	124015357	AFR
10	124015357	125445731	AFR
10	125445731	126753189	AFR
10	126753189	128003981	AFR
10	128003981	129135913	AFR
10	129135913	129750386	AFR
10	129750386	130727364	AFR
10	130727364	131599149	AFR
10	131599149	132367515	AFR
10	132367515	133043624	AFR
10	133043624	133863459	AFR
10	133863459	134982793	AFR
10	134982793	135523865	AFR
11	70855	1472218	AFR
11	1472218	2737977	AFR
11	2737977	3134259	AFR
11	3134259	3661075	AFR
11	3661075	4405915	AFR
11	4405915	4747165	AFR
11	4747165	5323981	AFR
11	5323981	5771915	AFR
11	5771915	6565001	AFR
11	6565001	7268058	AFR
11	7268058	8098547	AFR
11	8098547	9370216	AFR
11	9370216	10427745	AFR
11	10427745	11362045	AFR
11	11362045	12471118	AFR
11	12471118	13629183	AFR
11	13629183	15322753	AFR
11	15322753	16385204	AFR
11	16385204	17751770	AFR
11	17751770	18793197	AFR
11	18793197	19981242	AFR
11	19981242	21261592	AFR
11	21261592	22537165	AFR
11	22537165	23673564	AFR
11	23673564	25165355	AFR
11	25165355	26097973	AFR
11	26097973	27792475	AFR
11	27792475	29292888	AFR
11	29292888	30625946	AFR
11	30625946	32276972	AFR
11	32276972	33385043	AFR
11	33385043	34529466	AFR
11	34529466	35383269	AFR
11	35383269	36181479	AFR
11	36181479	37115892	AFR
11	37115892	37842263	AFR
11	37842263	38611205	AFR
11	38611205	39386672	AFR
11	39386672	40094433	AFR
11	40094433	41414285	AFR
11	41414285	42855853	AFR
11	42855853	43955708	AFR
11	43955708	45706699	AFR
11	45706699	46382995	AFR
11	46382995	47587548	AFR
11	47587548	48730086	AFR
11	48730086	49792431	AFR
11	49792431	50316852	AFR
11	50316852	51092968	AFR
11	51092968	54695473	AFR
11	54695473	55206671	AFR
11	55206671	55997829	AFR
11	55997829	57214315	AFR
11	57214315	58458630	AFR
11	58458630	59811806	AFR
11	59811806	60538876	AFR
11	60538876	61683324	AFR
11	61683324	62780709	AFR
11	62780709	63584150	AFR
11	63584150	65570094	AFR
11	65570094	66838145	AFR
11	66838145	67700907	AFR
11	67700907	68810297	AFR
11	68810297	69356090	AFR
11	69356090	69974731	AFR
11	69974731	70926395	AFR
11	70926395	72179190	AFR
11	72179190	73672240	AFR
11	73672240	75027981	AFR
11	75027981	75888261	AFR
11	75888261	76883239	AFR
11	76883239	78511124	AFR
11	78511124	79374741	AFR
11	79374741	80800855	AFR
11	80800855	81211602	AFR
11	81211602	82840374	AFR
11	82840374	83045296	AFR
11	83045296	84382757	AFR
11	84382757	84964125	AFR
11	84964125	86426766	AFR
11	86426766	87633783	AFR
11	87633783	88284549	AFR
11	88284549	89479817	AFR
11	89479817	90954451	AFR
11	90954451	91535912	AFR
11	91535912	91946311	AFR
11	91946311	92666563	AFR
11	92666563	94035441	AFR
11	94035441	94681346	AFR
11	94681346	96047600	AFR
11	96047600	97674035	AFR
11	97674035	98887003	AFR
11	98887003	100417169	AFR
11	100417169	101398962	AFR
11	101398962	102836740	AFR
11	102836740	103493096	AFR
11	103493096	104297437	AFR
11	104297437	105502911	AFR
11	105502911	106522124	AFR
11	106522124	107843326	AFR
11	107843326	108823642	AFR
11	108823642	111048570	AFR
11	111048570	112221476	AFR
11	112221476	113107690	AFR
11	113107690	114187137	AFR
11	114187137	115172161	AFR
11	115172161	116459418	AFR
11	116459418	117788327	AFR
11	117788327	118962657	AFR
11	118962657	120534634	AFR
11	120534634	121204913	AFR
11	121204913	121833838	AFR
11	121833838	122481172	AFR
11	122481172	123510876	AFR
11	123510876	123994629	AFR
11	123994629	125049589	AFR
11	125049589	125985420	AFR
11	125985420	127199148	AFR
11	127199148	128352514	AFR
11	128352514	129452082	AFR
11	129452082	130341494	AFR
11	130341494	131218958	AFR
11	131218958	131873780	AFR
11	131873780	132586211	AFR
11	132586211	133697719	AFR
11	133697719	134346847	AFR
11	134346847	134946452	AFR
12	61107	669741	AFR
12	669741	1935983	AFR
12	1935983	2692746	AFR
12	2692746	3681079	AFR
12	3681079	4772215	AFR
12	4772215	6023946	AFR
12	6023946	6952660	AFR
12	6952660	7994997	AFR
12	7994997	9337987	AFR
12	9337987	10492428	AFR
12	10492428	11479368	AFR
12	11479368	12899831	AFR
12	12899831	14266758	AFR
12	14266758	15241296	AFR
12	15241296	16867284	AFR
12	16867284	17369713	AFR
12	17369713	18373624	AFR
12	18373624	19726646	AFR
12	19726646	20076917	AFR
12	20076917	21315966	AFR
12	21315966	22325755	AFR
12	22325755	22987679	AFR
12	22987679	24928744	AFR
12	24928744	26532811	AFR
12	26532811	27799203	AFR
12	27799203	29111553	AFR
12	29111553	29630784	AFR
12	29630784	30355166	AFR
12	30355166	30980097	AFR
12	30980097	32082360	AFR
12	32082360	33075761	AFR
12	33075761	33455515	AFR
12	33455515	37856717	AFR
12	37856717	38568802	AFR
12	38568802	40019163	AFR
12	40019163	40064682	AFR
12	40064682	41198874	AFR
12	41198874	42347363	AFR
12	42347363	43074644	AFR
12	43074644	43983111	AFR
12	43983111	44676786	AFR
12	44676786	45378955	AFR
12	45378955	46604899	AFR
12	46604899	47672436	AFR
12	47672436	48271504	AFR
12	48271504	49155905	AFR
12	49155905	50296096	AFR
12	50296096	51776016	AFR
12	51776016	53368586	AFR
12	53368586	55125959	AFR
12	55125959	57543103	AFR
12	57543103	58973673	AFR
12	58973673	60860873	AFR
12	60860873	61964961	AFR
12	61964961	63159449	AFR
12	63159449	63801572	AFR
12	63801572	65099183	AFR
12	65099183	66162560	AFR
12	66162560	67180887	AFR
